-WyyibXKoB5ihEtQ7wq07g	161	0.000,0.000,0.000,0.000,0.020,0.033,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.854,0.000,0.000,0.000
1mp7uP6Kz_Zz4UClVfnjFQ	55	0.012,0.011,0.000,0.000,0.028,0.011,0.000,0.000,0.012,0.014,0.000,0.012,0.010,0.000,0.000,0.012,0.793,0.015,0.000,0.000
486chSrc9KXCzP6b36Or8g	55	0.011,0.016,0.012,0.014,0.016,0.021,0.010,0.010,0.018,0.010,0.010,0.000,0.014,0.758,0.011,0.016,0.015,0.000,0.011,0.000
Lr230G6cD9W1ah-ITcP89A	61	0.014,0.011,0.019,0.016,0.011,0.015,0.024,0.000,0.035,0.013,0.012,0.016,0.016,0.162,0.011,0.121,0.023,0.415,0.014,0.045
La-vBleOSVlZZZzuM4DpOw	155	0.234,0.000,0.025,0.000,0.203,0.000,0.000,0.000,0.000,0.014,0.029,0.361,0.012,0.000,0.000,0.000,0.026,0.017,0.017,0.000
o21M4dKM4KQbzGVrlq_3Iw	52	0.016,0.013,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.840,0.011,0.000,0.000,0.000,0.000,0.000,0.000
ENKKM_3Hz1cbaLRf6s0dZQ	86	0.019,0.018,0.013,0.011,0.000,0.011,0.000,0.000,0.024,0.011,0.015,0.000,0.014,0.491,0.012,0.249,0.034,0.017,0.016,0.014
bDigC43zrN1WaB1p8U6ntg	294	0.000,0.010,0.102,0.050,0.000,0.000,0.000,0.000,0.000,0.015,0.172,0.576,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000
-2SCNyjI_qdYUZAJMSYUjA	54	0.024,0.019,0.024,0.020,0.017,0.014,0.019,0.025,0.036,0.018,0.020,0.015,0.017,0.339,0.020,0.285,0.025,0.025,0.021,0.015
VfDkNPyk-uBOtAZ7mpqgXQ	54	0.013,0.729,0.010,0.015,0.000,0.000,0.000,0.019,0.000,0.045,0.000,0.011,0.000,0.010,0.025,0.017,0.013,0.014,0.014,0.000
C8j0q4Ma_S5hBGuAI-aaww	1522	0.000,0.000,0.000,0.000,0.000,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022
ybPMdh4XiTTwLWOMUXdwlw	62	0.012,0.820,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000
Ii_MQ5l5XGTBPdMstWaTng	75	0.012,0.000,0.398,0.000,0.000,0.011,0.015,0.000,0.000,0.353,0.000,0.014,0.000,0.010,0.000,0.018,0.020,0.016,0.013,0.055
5UxJoqkdYrUEjArx8YITMw	197	0.000,0.000,0.016,0.050,0.000,0.000,0.000,0.000,0.000,0.013,0.112,0.625,0.000,0.000,0.000,0.023,0.054,0.020,0.000,0.032
D3Qp546j-mH1TX-11q5uAA	135	0.000,0.000,0.000,0.000,0.000,0.077,0.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.717,0.000,0.000,0.023
0oVakcWk-ipr4w7H3FQlEA	154	0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000
prAU8jF0vHgJb05VaQSYCA	118	0.000,0.000,0.018,0.000,0.000,0.120,0.074,0.000,0.000,0.450,0.000,0.000,0.023,0.000,0.000,0.197,0.000,0.000,0.000,0.045
JdKoPkPLF758Kmy1H92eZw	63	0.012,0.757,0.000,0.044,0.000,0.011,0.013,0.016,0.000,0.010,0.000,0.000,0.012,0.014,0.017,0.012,0.000,0.000,0.013,0.000
3KlWyCJ2BikxwcEb0-O4Ww	71	0.015,0.757,0.000,0.011,0.000,0.000,0.011,0.014,0.000,0.017,0.000,0.000,0.012,0.000,0.035,0.000,0.000,0.012,0.000,0.037
NsobBMAfVbSKNqi2AZWKmg	121	0.000,0.803,0.000,0.000,0.000,0.000,0.000,0.041,0.000,0.000,0.000,0.000,0.017,0.000,0.019,0.000,0.000,0.000,0.000,0.031
0NT8AAHeDfD-43HI10U-Bg	268	0.000,0.530,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.363,0.000,0.000,0.000,0.000
wChiaTqbEpLNARNpxgo2lg	272	0.455,0.000,0.082,0.000,0.000,0.060,0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.087,0.000
5rdIekimty2PMfpXPqjBOA	54	0.011,0.806,0.000,0.012,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.013,0.012,0.013,0.011,0.000,0.010,0.000,0.000
6dSiCqC9x51PZRMOvdQTpA	585	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
zKokTcCI-L1xZwcvE9AxAg	111	0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3svob8JtXgIaFMrB0h-j8A	70	0.000,0.021,0.037,0.000,0.000,0.000,0.029,0.000,0.042,0.000,0.000,0.000,0.000,0.572,0.000,0.191,0.000,0.000,0.000,0.000
8Bj9RRlIDy0n9SBWoFWRVw	53	0.000,0.809,0.000,0.017,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.013,0.000,0.000,0.000
8nb91EXr7O8kv8JA_ffVKA	97	0.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016
pQuZDnefX038xurT1BhDXA	971	0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.368,0.000,0.230,0.000,0.067,0.000,0.030,0.000,0.000,0.000,0.163
V5Z1MYfOceEBP2-lCrxj0A	70	0.000,0.010,0.021,0.000,0.000,0.000,0.019,0.000,0.045,0.000,0.000,0.000,0.012,0.672,0.000,0.131,0.000,0.000,0.000,0.022
VRXwdcYLqYhuF-tzIdvINw	156	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.824,0.000,0.000,0.000,0.000
b6KZhttIxyi3pobo6MQTwQ	146	0.000,0.053,0.000,0.012,0.000,0.000,0.000,0.020,0.000,0.000,0.814,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.011
TgSKKjlhd8f4qZ2lxuurAw	318	0.017,0.000,0.022,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.194,0.000,0.000,0.000,0.484,0.205
UWgQxjjF9RYqp9_ykZQoeQ	213	0.000,0.190,0.000,0.000,0.000,0.000,0.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000
hmdm-dO72hLsMQwQRcGEUQ	84	0.051,0.000,0.225,0.014,0.015,0.000,0.000,0.000,0.000,0.101,0.000,0.315,0.000,0.000,0.000,0.018,0.124,0.017,0.000,0.054
xOL2SC34gdhKHSbyaDz9BA	79	0.057,0.053,0.016,0.013,0.011,0.000,0.011,0.100,0.011,0.013,0.036,0.034,0.013,0.034,0.503,0.014,0.013,0.020,0.013,0.025
H7S7-vF2z_HfaLo6BGPetw	90	0.444,0.000,0.016,0.000,0.000,0.000,0.016,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.024,0.000
p2zm0HnXZkI2yCAuYLb45g	448	0.000,0.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000
dp2gh3PsxKBiqVVxKwyTHw	63	0.029,0.000,0.013,0.020,0.012,0.016,0.027,0.070,0.000,0.396,0.000,0.016,0.149,0.123,0.000,0.011,0.042,0.018,0.017,0.000
BJCtI7NC_SrhLnYPu2_D4w	76	0.000,0.773,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.030,0.000,0.039,0.000,0.000,0.034,0.012,0.000
NI_s8LduV5IDnMWHZBostA	244	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.260,0.333,0.000,0.000,0.000,0.000,0.268,0.000,0.000,0.000
ngrgNE6xT54amiZvxGttWw	141	0.012,0.012,0.178,0.017,0.000,0.021,0.162,0.000,0.000,0.460,0.000,0.000,0.039,0.000,0.000,0.015,0.000,0.011,0.015,0.000
SkYcO8FaqYgoP-66g58OMw	94	0.000,0.839,0.000,0.015,0.000,0.000,0.000,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000
URflNuIV5PJZm4LcNACBPQ	56	0.011,0.497,0.111,0.000,0.011,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.016,0.018,0.030,0.140,0.010,0.014,0.000,0.063
rkdQjba1YzClu0akNogarQ	183	0.000,0.795,0.011,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.109,0.000,0.000,0.000,0.018
MS9yxkvL5gaIJbxo2V8Dvg	98	0.000,0.708,0.000,0.000,0.000,0.000,0.000,0.069,0.000,0.000,0.113,0.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000,0.000
OeDnr5P7pJ0Q6s8yCcqzkw	165	0.000,0.000,0.030,0.000,0.000,0.000,0.726,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.160,0.000
GoHiAkblJb7mqFEiD8T62g	53	0.367,0.014,0.042,0.038,0.010,0.036,0.024,0.015,0.017,0.109,0.019,0.018,0.018,0.154,0.011,0.034,0.022,0.016,0.023,0.014
_rzVYnChUVRaQb7VyuI7IQ	103	0.585,0.017,0.040,0.019,0.000,0.122,0.011,0.011,0.000,0.021,0.000,0.010,0.000,0.084,0.000,0.014,0.011,0.000,0.000,0.000
r_fUOUhz-pHZxFDV1hzy0w	447	0.024,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.826,0.000,0.000,0.000
AuP8EFpM6itg2jfPFmnuJQ	57	0.475,0.045,0.018,0.058,0.000,0.020,0.064,0.013,0.010,0.072,0.000,0.018,0.015,0.094,0.012,0.020,0.016,0.010,0.014,0.000
DguAGioaK6ZIAt_6kk93tA	240	0.000,0.842,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.016,0.017,0.000,0.000
xFIVhWP5jIm7_-mMvbSVWw	86	0.018,0.033,0.233,0.000,0.000,0.111,0.204,0.000,0.013,0.148,0.000,0.000,0.022,0.032,0.000,0.096,0.013,0.013,0.011,0.000
yV7brOiTLS3Lmwws8e3nXA	101	0.014,0.035,0.000,0.013,0.000,0.030,0.000,0.012,0.000,0.018,0.000,0.000,0.759,0.011,0.016,0.000,0.000,0.000,0.010,0.000
DJR6_jk-WLpItet5wKOQ5g	299	0.013,0.000,0.077,0.000,0.013,0.000,0.000,0.000,0.000,0.473,0.000,0.130,0.000,0.000,0.000,0.020,0.223,0.014,0.000,0.000
n-h-MBr0L1S4iilrOXETLg	191	0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.848,0.000,0.000,0.000,0.000
xRN2KI4E91DodS1QmzqGnw	810	0.026,0.000,0.000,0.000,0.102,0.075,0.000,0.000,0.000,0.000,0.000,0.017,0.153,0.000,0.070,0.000,0.159,0.383,0.000,0.000
qbBJj_A_doZzIsszOwHr9Q	111	0.000,0.699,0.000,0.013,0.000,0.000,0.000,0.184,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000
ALHlk4gH0vYqsOL9JNc7sg	54	0.013,0.000,0.012,0.013,0.000,0.027,0.020,0.000,0.000,0.011,0.000,0.000,0.000,0.026,0.013,0.765,0.012,0.013,0.011,0.000
2LRg0V0K1iG6JqIvCND5kg	285	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.853,0.000,0.000,0.000,0.084
dVR5KHPMZoU9rQvxhY5Otw	344	0.000,0.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000
l0uuskNxj9rfuC8Ls20xaw	59	0.010,0.799,0.000,0.011,0.000,0.013,0.000,0.016,0.000,0.000,0.012,0.000,0.000,0.000,0.028,0.000,0.014,0.000,0.000,0.000
ZCgKGyLJf7QkX1g0F38uaw	145	0.000,0.000,0.080,0.000,0.000,0.015,0.086,0.000,0.000,0.410,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.276,0.000
zBORlLYwMqqJ_GOX6K31mw	186	0.000,0.710,0.027,0.000,0.065,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.064,0.000,0.000,0.000,0.040
M2xu0_w-UrHK3-tGjW3TWw	184	0.000,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.011,0.000,0.000,0.000,0.000,0.037,0.010,0.000,0.000,0.000,0.000
2ZBEE_MJeRdLD1NLiNTnCQ	102	0.000,0.878,0.000,0.000,0.000,0.000,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
mQX9JxLMlhVxaUMP9ADUHw	230	0.000,0.000,0.000,0.010,0.034,0.075,0.000,0.000,0.000,0.000,0.000,0.469,0.161,0.000,0.000,0.000,0.076,0.122,0.000,0.000
i5qrJ3fETPIBySwahPAu2Q	145	0.000,0.383,0.000,0.031,0.000,0.000,0.000,0.272,0.000,0.084,0.000,0.000,0.000,0.000,0.126,0.000,0.000,0.000,0.013,0.000
l2u-IHL-rNz0uvn6-UC-Rw	514	0.040,0.000,0.223,0.015,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.055,0.000,0.138,0.000,0.249,0.062,0.000,0.000,0.000
5SYw4XEcCj2gc6VMz7iiaw	55	0.016,0.021,0.125,0.010,0.000,0.010,0.605,0.013,0.011,0.014,0.000,0.000,0.010,0.035,0.045,0.028,0.000,0.011,0.011,0.000
JI_oGeMYeAZ49YwKiZS63Q	65	0.045,0.056,0.018,0.021,0.384,0.000,0.038,0.015,0.198,0.029,0.000,0.000,0.021,0.040,0.017,0.017,0.011,0.011,0.015,0.038
UBCNhz-TSvBP3zo5PjFWrQ	390	0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.014,0.764,0.000,0.020,0.000,0.000,0.076,0.000,0.051,0.000
9vI_F4Rxqrz9Qvh7FT1aLg	433	0.018,0.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.011,0.000,0.000,0.000,0.036,0.000,0.000,0.052,0.037,0.000
R9PgkLMxQLG95igWJVMioQ	307	0.000,0.904,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.000,0.000,0.000,0.000,0.000
u9mm7AXbqyM2p4Aa5Ufx4g	106	0.000,0.000,0.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.010,0.000,0.135,0.000,0.000
4j_4tNy7pzYsEkvGTyRCzA	76	0.012,0.000,0.590,0.000,0.017,0.000,0.000,0.000,0.011,0.019,0.000,0.150,0.000,0.031,0.000,0.064,0.024,0.030,0.000,0.000
U0QlNZX8FVwiXCIIaHqhGw	77	0.039,0.079,0.011,0.039,0.000,0.000,0.026,0.038,0.000,0.020,0.000,0.000,0.471,0.013,0.145,0.000,0.000,0.000,0.045,0.012
zhdO6kHYWTEcwkPvmm785Q	151	0.358,0.019,0.047,0.000,0.000,0.000,0.362,0.047,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.000,0.000,0.000,0.000
veFiyZ9DSrajrC16akLTbw	56	0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.823,0.000,0.014,0.000,0.000,0.000,0.000
kgGfvA1zfh83no_2sD3_XA	118	0.049,0.000,0.012,0.000,0.021,0.000,0.012,0.000,0.000,0.149,0.000,0.236,0.000,0.023,0.000,0.156,0.146,0.013,0.000,0.131
dv-RaOwKFizDe4c5-sVJ5w	115	0.000,0.030,0.000,0.037,0.237,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.440,0.118,0.000,0.000,0.000,0.011,0.000
a4WZUTKn90dOkeY38JHNjQ	260	0.015,0.000,0.093,0.000,0.015,0.000,0.000,0.000,0.000,0.028,0.000,0.045,0.000,0.000,0.000,0.059,0.699,0.000,0.000,0.000
3uJ-wOpTZHd4dsIjMbmYgQ	163	0.012,0.000,0.000,0.000,0.010,0.017,0.000,0.000,0.000,0.000,0.000,0.724,0.092,0.000,0.000,0.000,0.061,0.032,0.000,0.000
4ygGbA5nLExz5nsG5Qvfgw	153	0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.013,0.000,0.069,0.000,0.241,0.000,0.000,0.000,0.044,0.097,0.000,0.019,0.000
5NRZM0Z8pMOno5VgpCPFzA	66	0.017,0.000,0.018,0.013,0.015,0.000,0.020,0.000,0.014,0.019,0.045,0.621,0.000,0.043,0.000,0.033,0.052,0.032,0.011,0.000
l1nX-f46dmOEmYPoiuLSaw	160	0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.234,0.000,0.000,0.000,0.125,0.000,0.000,0.526,0.000,0.000,0.000,0.023,0.000
kAUtrwzYAO55nyCaYIlYnA	57	0.042,0.022,0.010,0.034,0.014,0.000,0.662,0.042,0.011,0.012,0.000,0.000,0.012,0.051,0.019,0.000,0.000,0.000,0.011,0.000
HD0e3eHwv573qHZOJJitWg	198	0.000,0.000,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.164,0.000,0.026,0.000,0.000,0.000,0.000,0.639,0.000,0.000,0.000
5swlfjXS9YGPCt0VsGpmyg	89	0.370,0.011,0.011,0.267,0.000,0.000,0.032,0.043,0.000,0.063,0.020,0.045,0.000,0.000,0.000,0.000,0.021,0.014,0.050,0.000
BVg-2qLuc1owrEE1oQjXRA	57	0.011,0.011,0.013,0.010,0.000,0.643,0.000,0.011,0.000,0.012,0.000,0.000,0.012,0.018,0.011,0.014,0.156,0.011,0.011,0.011
v2iQvMlgOYKN4qSikTbJDA	297	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.955,0.000,0.000,0.000,0.000,0.000,0.000
YIFgTJUuihaHnEjWPSdABg	202	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.173,0.000,0.652,0.060,0.036,0.000,0.000
2ajolU30h6rq66lm-qU1_w	64	0.012,0.012,0.017,0.013,0.026,0.000,0.011,0.000,0.021,0.013,0.011,0.000,0.012,0.015,0.000,0.742,0.000,0.000,0.015,0.029
sySAZxvH4LvSGJRLmCP19A	58	0.022,0.213,0.000,0.015,0.014,0.000,0.037,0.263,0.000,0.100,0.012,0.190,0.000,0.000,0.023,0.000,0.011,0.035,0.011,0.000
6LfskUyZzmcDSV6h5kOwGw	391	0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.283,0.000,0.000,0.000,0.118,0.000,0.000,0.496,0.000,0.000,0.000,0.000,0.000
mi79aHaLDq7H-6NDDIOCqw	52	0.000,0.019,0.012,0.000,0.000,0.000,0.000,0.000,0.017,0.010,0.670,0.000,0.010,0.000,0.000,0.099,0.000,0.013,0.000,0.059
hgwnIf9c9_IvY40YhdqQfw	262	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.954,0.000,0.000,0.000,0.000
3u4BTgNR7WfCLmeZemc_Gg	78	0.014,0.026,0.066,0.017,0.000,0.000,0.016,0.000,0.015,0.000,0.000,0.000,0.037,0.074,0.000,0.556,0.000,0.000,0.011,0.103
OLG-ozxESMHeo5apZ23NKQ	122	0.000,0.000,0.264,0.000,0.000,0.078,0.000,0.000,0.000,0.131,0.000,0.000,0.091,0.000,0.000,0.157,0.000,0.061,0.130,0.000
b8rdDT-pcGVrTE3OUnFN3Q	249	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.583,0.000,0.000,0.000,0.000,0.000,0.000,0.353,0.000,0.000,0.000,0.000,0.000
MfmYTYU5mewDTg2YSL5g1A	399	0.315,0.000,0.147,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.095,0.000,0.000,0.026,0.000,0.345,0.000
J6XYHLwZ4RgIy12CnaYolA	373	0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.014,0.000,0.047,0.000,0.070,0.019,0.773
a2B4dXy5oyDV15en51xftw	247	0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.919,0.000,0.000,0.000
V7DgLgASnU7s0GuiN4dV8A	52	0.047,0.013,0.098,0.016,0.031,0.025,0.054,0.018,0.014,0.034,0.012,0.012,0.018,0.497,0.016,0.031,0.014,0.014,0.020,0.017
-fcbr1p0Uijjg3WpDDn5VA	70	0.022,0.000,0.014,0.012,0.020,0.311,0.012,0.000,0.000,0.014,0.000,0.021,0.453,0.000,0.000,0.000,0.026,0.027,0.013,0.000
pfpp5k04_XjZhIt-VqqArQ	277	0.032,0.000,0.177,0.000,0.000,0.000,0.029,0.000,0.000,0.011,0.000,0.000,0.000,0.672,0.000,0.014,0.000,0.000,0.000,0.000
57B4MYJiEjEKeY2I4c5c0w	93	0.000,0.000,0.000,0.000,0.000,0.588,0.000,0.000,0.000,0.000,0.000,0.000,0.272,0.010,0.000,0.000,0.000,0.000,0.000,0.000
526ZHOkh7OUZhKMJH7P7JQ	52	0.000,0.000,0.138,0.000,0.000,0.011,0.019,0.000,0.000,0.016,0.000,0.000,0.185,0.024,0.011,0.135,0.012,0.013,0.023,0.357
VwXHwFedp41olqrKNYKCWQ	51	0.059,0.022,0.037,0.025,0.016,0.266,0.053,0.018,0.013,0.047,0.011,0.016,0.187,0.045,0.028,0.043,0.038,0.023,0.034,0.020
Bu_f-Pit_i9N1fl8UDLK-w	270	0.015,0.000,0.322,0.000,0.000,0.000,0.000,0.000,0.000,0.142,0.000,0.110,0.000,0.011,0.000,0.084,0.000,0.259,0.000,0.032
9xRIcn0jTyvWNH9aBO3oAA	940	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.204,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.542,0.016
-S_tOPcfwhxO5NTHQEjIrA	90	0.029,0.040,0.078,0.033,0.000,0.130,0.119,0.068,0.012,0.055,0.066,0.000,0.194,0.058,0.018,0.014,0.030,0.000,0.021,0.010
F89nDDlYZ7wbRe8EpLCqBw	355	0.000,0.000,0.010,0.000,0.030,0.046,0.000,0.000,0.000,0.000,0.000,0.479,0.112,0.000,0.000,0.000,0.095,0.182,0.000,0.000
BUIML3rOG9Vypt9LOHlnlg	307	0.012,0.011,0.079,0.000,0.000,0.093,0.013,0.000,0.000,0.019,0.000,0.072,0.028,0.290,0.000,0.305,0.000,0.000,0.037,0.000
-Uc6m_rQqYSgRr8FBd63Yw	174	0.037,0.023,0.076,0.017,0.000,0.176,0.144,0.086,0.011,0.037,0.073,0.015,0.156,0.061,0.011,0.000,0.027,0.000,0.021,0.000
8DNI5z7pKzi8YmMaz2uFEw	175	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.013,0.000,0.888,0.011,0.000,0.000,0.000
tbg4gR3jUUllR28cySo2kg	228	0.344,0.013,0.025,0.012,0.010,0.000,0.043,0.000,0.000,0.033,0.000,0.000,0.346,0.069,0.011,0.000,0.015,0.000,0.012,0.013
h94df8mReXmkPgk2aKt6fQ	69	0.012,0.000,0.086,0.023,0.000,0.702,0.031,0.012,0.000,0.010,0.000,0.000,0.012,0.000,0.015,0.016,0.000,0.000,0.011,0.000
3dNkHyuRq28cC9TMbVR5Tg	96	0.000,0.000,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.045,0.000,0.020,0.000,0.810
pwarWuPn7Aw_il-epzJEgg	176	0.203,0.016,0.036,0.019,0.012,0.000,0.069,0.000,0.000,0.033,0.012,0.000,0.383,0.091,0.022,0.000,0.018,0.000,0.026,0.000
o7beFmkooPRi-08DEtfS1g	240	0.000,0.000,0.068,0.010,0.000,0.858,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
QWUZezsBErZzqWisJ8b1JA	121	0.011,0.000,0.000,0.038,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.613,0.000,0.011,0.000,0.000,0.025,0.152
IrlANmmvYynVviRwvOqNxg	81	0.013,0.000,0.048,0.013,0.000,0.000,0.000,0.000,0.011,0.114,0.000,0.035,0.000,0.013,0.000,0.645,0.014,0.019,0.011,0.013
0EtZ1xhnXWp4-ysNVwItYA	183	0.087,0.000,0.245,0.000,0.000,0.000,0.058,0.021,0.000,0.000,0.000,0.177,0.000,0.177,0.000,0.162,0.000,0.023,0.000,0.000
DNaMmbI1idCDLB_lYxe1jQ	104	0.000,0.000,0.015,0.000,0.085,0.000,0.000,0.000,0.023,0.018,0.013,0.000,0.000,0.020,0.000,0.700,0.030,0.020,0.000,0.000
d7Asc4q2ImoPlA_BhfroTQ	742	0.000,0.000,0.000,0.000,0.000,0.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,0.000,0.000
Q-AfjlviATFZBg8L4sWg_Q	70	0.000,0.000,0.106,0.000,0.000,0.011,0.027,0.000,0.000,0.029,0.000,0.013,0.000,0.101,0.000,0.274,0.000,0.012,0.000,0.364
X4YuMX1KgFxIc3pNkRDBZA	118	0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.235,0.000,0.579,0.000,0.097,0.000,0.000
qixCJxFFrsthp8mgCy1_Zg	86	0.038,0.010,0.023,0.011,0.107,0.011,0.000,0.000,0.011,0.196,0.040,0.106,0.010,0.011,0.000,0.165,0.114,0.100,0.013,0.011
NwrqmFGO-utVOG-eeDDuXg	1325	0.000,0.000,0.907,0.000,0.000,0.000,0.020,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RtZqb7vPLnD0TbP37b8zeg	67	0.000,0.000,0.438,0.040,0.016,0.000,0.000,0.000,0.000,0.024,0.000,0.359,0.000,0.000,0.000,0.000,0.022,0.011,0.012,0.000
RTTQihiJwElvHWrimRkRWg	185	0.000,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.166,0.016,0.039,0.000,0.458,0.000,0.000,0.000,0.014
fRO4Fwe5uRAajMcTwLbVkA	374	0.000,0.894,0.000,0.012,0.000,0.000,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.000,0.000
F0MuzanyO6YEen8VtP5LOg	115	0.000,0.000,0.000,0.000,0.011,0.025,0.027,0.000,0.000,0.027,0.000,0.224,0.000,0.041,0.000,0.511,0.047,0.014,0.010,0.000
